Date,Open,High,Low,Close,Volume
2002-07-04,146.06,147.47,145.35,145.93,
2002-07-05,145.93,149.01,145.91,148.8,
2002-07-08,148.8,149.67,147.93,149.52,
2002-07-09,149.52,149.57,147.73,148.96,
2002-07-10,148.96,148.96,147.11,147.25,
2002-07-11,147.25,147.25,144.9,145.28,
2002-07-12,145.28,147.07,143.56,144.34,
2002-07-15,144.34,145.7,143.57,143.71,
2002-07-16,143.71,144.62,142.25,142.46,
2002-07-17,142.46,145.52,142.0,145.4,
2002-07-18,145.4,147.2,144.59,145.48,
2002-07-19,145.48,145.48,140.88,142.33,
2002-07-22,142.33,142.33,137.41,137.51,
2002-07-23,137.51,139.32,132.6,133.41,
2002-07-24,133.41,133.41,123.84,126.08,
2002-07-25,126.08,132.86,126.08,131.08,
2002-07-26,131.08,131.88,128.55,131.83,
2002-07-29,131.83,134.45,131.83,134.36,
2002-07-30,134.36,136.68,134.36,134.6,
2002-07-31,134.6,138.07,134.28,136.58,
2002-08-01,136.58,138.43,136.32,136.71,
2002-08-02,136.71,136.71,134.11,134.86,
2002-08-05,134.86,134.86,130.41,130.56,
2002-08-06,130.56,132.14,129.22,131.67,
2002-08-07,131.67,134.42,131.46,132.91,
2002-08-08,132.91,135.64,132.81,134.22,
2002-08-09,134.22,135.35,133.8,134.9,
2002-08-12,134.9,135.15,132.51,132.87,
2002-08-13,132.87,134.14,132.66,133.89,
2002-08-14,133.89,133.89,131.88,132.56,
2002-08-15,132.56,135.75,132.56,134.61,
2002-08-16,134.61,135.33,133.01,133.48,
2002-08-19,133.48,134.52,133.02,133.06,
2002-08-20,133.06,134.57,133.06,133.37,
2002-08-21,133.37,134.8,132.66,134.46,
2002-08-22,134.46,137.28,134.46,136.64,
2002-08-23,136.64,137.1,135.42,136.13,
2002-08-26,136.13,136.31,134.86,134.94,
2002-08-27,134.94,135.83,133.96,135.21,
2002-08-28,135.21,135.21,132.56,132.63,
2002-08-29,132.63,132.63,129.71,129.85,
2002-08-30,129.85,131.42,128.29,131.42,
2002-09-02,131.42,131.42,129.68,130.5,
2002-09-03,130.5,130.5,126.63,126.86,
2002-09-04,126.86,126.86,124.31,125.29,
2002-09-05,125.29,126.32,121.37,122.33,
2002-09-06,122.33,124.7,121.96,124.62,
2002-09-09,124.62,124.94,122.81,123.09,
2002-09-10,123.09,124.59,123.09,124.34,
2002-09-11,124.34,126.09,123.92,125.76,
2002-09-12,125.76,125.77,123.52,123.91,
2002-09-13,123.91,123.91,121.15,121.33,
2002-09-16,121.33,123.08,120.3,120.63,
2002-09-17,120.63,122.38,120.55,120.81,
2002-09-18,120.81,120.81,116.36,117.02,
2002-09-19,117.02,117.02,112.55,113.02,
2002-09-20,113.02,114.7,112.84,113.66,
2002-09-23,113.66,115.77,111.38,112.32,
2002-09-24,112.32,112.32,108.45,108.48,
2002-09-25,108.48,111.52,108.48,109.94,
2002-09-26,109.94,113.6,109.94,112.96,
2002-09-27,112.96,114.15,111.59,112.63,
2002-09-30,112.63,112.63,110.01,110.62,
2002-10-01,110.62,111.04,109.31,110.8,
2002-10-02,110.8,114.13,110.8,112.26,
2002-10-03,112.26,113.7,111.13,113.4,
2002-10-04,113.4,113.79,112.55,113.29,
2002-10-07,113.29,113.29,110.68,111.83,
2002-10-08,111.83,112.67,111.29,111.43,
2002-10-09,111.43,112.18,110.48,110.77,
2002-10-10,110.77,112.03,110.59,110.96,
2002-10-11,110.96,116.41,110.96,116.41,
2002-10-14,116.41,117.62,115.61,116.7,
2002-10-15,116.7,120.87,115.88,120.48,
2002-10-16,120.48,122.23,118.51,119.18,
2002-10-17,119.18,122.36,119.18,121.38,
2002-10-18,121.38,121.38,119.17,119.43,
2002-10-21,119.43,122.41,119.31,119.94,
2002-10-22,119.94,121.53,118.64,119.05,
2002-10-23,119.05,119.39,116.19,117.75,
2002-10-24,117.75,119.17,117.1,118.5,
2002-10-25,118.5,118.5,116.42,117.21,
2002-10-28,117.21,118.5,117.19,117.39,
2002-10-29,117.39,117.39,115.05,115.28,
2002-10-30,115.28,116.08,114.57,115.59,
2002-10-31,115.59,117.51,115.59,117.48,
2002-11-01,117.48,117.48,116.32,116.52,
2002-11-04,116.52,120.85,116.52,120.32,
2002-11-05,120.32,120.33,118.97,119.7,
2002-11-06,119.7,121.64,119.67,120.49,
2002-11-07,120.49,121.36,119.16,119.77,
2002-11-08,119.77,119.77,117.8,117.91,
2002-11-11,117.91,117.91,116.53,116.98,
2002-11-12,116.98,117.64,116.38,116.79,
2002-11-13,116.79,117.38,116.62,117.25,
2002-11-14,117.25,118.01,116.92,117.54,
2002-11-15,117.54,118.85,117.48,118.18,
2002-11-18,118.18,119.65,118.18,119.13,
2002-11-19,119.13,119.13,117.67,117.79,
2002-11-20,117.79,118.08,117.0,117.02,
2002-11-21,117.02,119.8,117.02,119.63,
2002-11-22,119.63,121.52,119.63,120.07,
2002-11-25,120.07,120.68,119.52,120.38,
2002-11-26,120.38,120.47,118.98,119.78,
2002-11-27,119.78,121.51,118.92,121.51,
2002-11-28,121.51,124.46,121.51,123.95,
2002-11-29,123.95,126.2,123.95,126.06,
2002-12-02,126.06,128.33,125.99,127.99,
2002-12-03,127.99,127.99,124.48,124.67,
2002-12-04,124.67,124.89,122.74,124.79,
2002-12-05,124.79,126.0,122.88,122.88,
2002-12-06,122.88,122.97,116.5,117.03,
2002-12-09,117.03,118.92,117.03,117.35,
2002-12-10,117.35,118.45,117.03,118.05,
2002-12-11,118.05,120.02,118.05,118.73,
2002-12-12,118.73,119.14,117.7,118.25,
2002-12-13,118.25,118.25,116.84,117.44,
2002-12-16,117.44,117.68,116.48,116.54,
2002-12-17,116.54,116.89,115.68,116.53,
2002-12-18,116.53,117.35,115.69,117.0,
2002-12-19,117.0,118.68,116.94,117.61,
2002-12-20,117.61,117.91,117.02,117.65,
2002-12-23,117.65,117.68,116.27,116.39,
2002-12-27,116.39,116.73,115.88,116.31,
2002-12-30,116.31,116.31,114.94,115.21,
2003-01-02,115.21,117.93,115.2,117.48,
2003-01-03,117.48,119.78,117.48,119.0,
2003-01-06,119.0,119.53,117.28,118.14,
2003-01-07,118.14,118.87,117.86,118.39,
2003-01-08,118.39,118.39,116.31,116.31,
2003-01-09,116.31,116.62,115.03,116.36,
2003-01-10,116.36,117.3,116.02,117.03,
2003-01-13,117.03,119.35,117.03,119.35,
2003-01-14,119.35,120.18,118.38,118.88,
2003-01-15,118.9,119.32,117.87,119.19,
2003-01-16,119.19,119.85,118.26,119.76,
2003-01-17,119.76,119.76,118.31,118.48,
2003-01-20,118.48,119.4,118.42,119.01,
2003-01-21,119.01,119.55,118.52,118.52,
2003-01-22,118.52,118.52,116.0,116.47,
2003-01-23,116.47,117.24,115.91,116.45,
2003-01-24,116.45,116.63,115.38,116.24,
2003-01-27,116.24,116.24,110.46,111.62,
2003-01-28,111.62,112.2,109.86,110.07,
2003-01-29,110.07,110.07,107.45,108.06,
2003-01-30,108.06,109.46,108.06,109.32,
2003-01-31,109.32,109.78,108.18,109.72,
2003-02-03,109.72,111.04,109.28,109.69,
2003-02-04,109.69,109.82,108.11,108.51,
2003-02-05,108.51,108.8,108.0,108.79,
2003-02-06,108.79,108.79,106.94,107.3,
2003-02-07,107.3,108.13,106.3,107.43,
2003-02-10,107.43,107.54,105.68,105.81,
2003-02-11,105.81,107.55,105.81,106.95,
2003-02-12,106.95,106.95,105.81,106.22,
2003-02-13,106.22,106.22,103.96,104.06,
2003-02-14,104.06,104.54,103.24,103.81,
2003-02-17,103.81,105.28,103.81,104.45,
2003-02-18,104.45,105.61,104.37,105.07,
2003-02-19,105.07,105.55,103.83,103.83,
2003-02-20,103.83,103.83,101.08,101.47,
2003-02-21,101.47,102.03,101.0,101.82,
2003-02-24,101.82,102.59,100.79,100.97,
2003-02-25,100.97,100.97,98.28,98.57,
2003-02-26,98.57,99.4,98.38,98.65,
2003-02-27,98.65,100.39,97.72,99.4,
2003-02-28,99.4,101.85,99.39,101.63,
2003-03-03,101.63,103.99,101.63,103.83,
2003-03-04,103.83,103.83,102.28,102.45,
2003-03-05,102.45,102.45,101.33,101.83,
2003-03-06,101.83,102.81,101.29,101.54,
2003-03-07,101.54,102.31,100.44,100.74,
2003-03-10,100.74,101.68,100.01,100.13,
2003-03-11,100.13,100.67,98.89,100.67,
2003-03-12,100.67,101.34,100.3,101.09,
2003-03-13,101.09,103.07,100.94,102.57,
2003-03-14,102.57,104.88,102.57,104.18,
2003-03-17,104.18,104.2,102.67,103.39,
2003-03-18,103.39,107.15,103.39,104.66,
2003-03-19,104.66,107.09,104.16,106.85,
2003-03-20,106.85,107.89,106.2,106.21,
2003-03-21,106.21,108.18,106.21,107.89,
2003-03-24,107.89,107.89,104.77,105.23,
2003-03-25,105.23,106.53,104.31,105.89,
2003-03-26,105.89,107.02,105.49,106.14,
2003-03-27,106.14,106.14,105.05,105.35,
2003-03-28,105.35,106.13,105.2,105.34,
2003-03-31,105.34,105.34,103.63,104.03,
2003-04-01,104.03,104.35,102.93,103.59,
2003-04-02,103.59,105.21,103.55,105.13,
2003-04-03,105.13,106.46,105.07,106.41,
2003-04-04,106.41,107.52,105.28,107.2,
2003-04-07,107.2,111.37,107.2,111.34,
2003-04-08,111.34,111.34,110.18,110.4,
2003-04-09,110.4,111.21,109.66,111.1,
2003-04-10,111.1,111.1,110.16,110.66,
2003-04-11,110.66,111.17,109.87,110.73,
2003-04-14,110.73,111.1,110.02,110.88,
2003-04-15,110.88,112.4,110.88,112.15,
2003-04-16,112.15,113.77,112.15,113.44,
2003-04-22,113.44,113.62,112.37,112.63,
2003-04-23,112.63,115.09,112.63,114.64,
2003-04-24,114.64,115.02,113.9,114.06,
2003-04-25,114.06,114.75,113.8,114.06,
2003-04-28,114.06,114.07,113.12,113.74,
2003-04-29,113.74,117.67,113.74,117.67,
2003-04-30,117.67,117.73,116.93,117.57,
2003-05-02,117.57,117.79,116.8,117.61,
2003-05-05,117.61,119.22,117.61,118.64,
2003-05-06,118.64,120.24,118.03,120.07,
2003-05-07,120.07,121.23,119.99,120.57,
2003-05-08,120.57,120.57,118.8,119.22,
2003-05-09,119.22,120.96,118.98,120.88,
2003-05-12,120.88,121.44,119.96,120.91,
2003-05-13,120.91,121.85,120.86,121.16,
2003-05-14,121.16,122.83,120.98,122.34,
2003-05-15,122.34,123.42,121.66,123.41,
2003-05-16,123.41,125.41,123.41,125.07,
2003-05-19,125.07,125.07,122.93,123.3,
2003-05-20,123.3,123.3,122.29,122.8,
2003-05-21,122.8,122.9,120.44,120.44,
2003-05-22,120.44,122.56,120.35,122.25,
2003-05-23,122.25,123.11,122.01,122.58,
2003-05-26,122.58,122.58,121.53,121.67,
2003-05-27,121.67,121.68,119.93,120.3,
2003-05-28,120.3,124.56,120.3,123.83,
2003-05-30,123.83,124.83,123.83,124.32,
2003-06-02,124.32,130.85,124.32,127.42,
2003-06-03,127.42,129.59,126.67,128.32,
2003-06-04,128.32,130.95,128.32,130.9,
2003-06-05,130.9,132.04,130.15,130.24,
2003-06-06,130.24,133.38,130.24,133.21,
2003-06-10,133.21,133.21,131.62,132.04,
2003-06-11,132.04,133.61,132.04,133.4,
2003-06-12,133.4,135.15,132.0,132.0,
2003-06-13,132.0,132.3,130.36,130.47,
2003-06-16,130.47,131.15,128.96,131.15,
2003-06-17,131.15,133.76,131.15,132.78,
2003-06-18,132.78,133.26,132.18,132.52,
2003-06-19,132.52,137.19,132.19,135.55,
2003-06-20,135.55,135.61,134.24,134.53,
2003-06-23,134.53,135.3,134.17,134.68,
2003-06-24,134.68,134.68,132.79,133.97,
2003-06-25,133.97,134.5,133.14,133.49,
2003-06-26,133.49,134.56,133.49,134.05,
2003-06-27,134.05,135.53,133.97,135.53,
2003-06-30,135.53,135.53,134.2,134.2,
2003-07-01,134.2,134.61,133.03,133.03,
2003-07-02,133.03,135.14,133.03,135.04,
2003-07-03,135.04,135.89,134.71,135.57,
2003-07-04,135.57,135.84,135.09,135.65,
2003-07-07,135.65,138.33,135.65,138.2,
2003-07-08,138.2,138.25,136.7,136.82,
2003-07-09,136.82,137.4,135.93,135.93,
2003-07-10,135.93,136.12,134.26,134.46,
2003-07-11,134.46,136.91,134.45,136.88,
2003-07-14,136.88,139.18,136.88,139.16,
2003-07-15,139.16,140.39,138.33,140.2,
2003-07-16,140.2,142.23,140.19,141.6,
2003-07-17,141.6,141.6,139.27,140.48,
2003-07-18,140.48,140.64,139.45,139.45,
2003-07-21,139.45,139.8,139.12,139.34,
2003-07-22,139.34,139.34,137.9,139.02,
2003-07-23,139.02,140.56,139.02,140.03,
2003-07-24,140.03,141.96,139.87,141.96,
2003-07-25,141.96,142.11,141.2,142.11,
2003-07-28,142.11,144.15,142.11,143.32,
2003-07-29,143.32,145.33,143.32,144.49,
2003-07-30,144.49,144.8,143.65,143.87,
2003-07-31,143.87,145.7,143.72,145.33,
2003-08-01,145.33,147.11,145.31,146.46,
2003-08-04,146.46,146.83,145.73,145.77,
2003-08-05,145.77,147.0,145.77,146.74,
2003-08-06,146.74,146.74,145.16,145.32,
2003-08-07,145.32,145.33,144.06,144.72,
2003-08-08,144.72,147.21,144.63,147.2,
2003-08-11,147.2,148.14,146.41,146.74,
2003-08-12,146.74,148.01,146.74,147.87,
2003-08-13,147.87,149.23,147.87,148.78,
2003-08-14,148.78,149.34,148.62,149.08,
2003-08-15,149.08,150.69,149.02,150.33,
2003-08-18,150.33,151.22,150.33,151.14,
2003-08-19,151.14,152.0,150.93,151.0,
2003-08-20,151.0,151.0,149.66,149.87,
2003-08-21,149.87,151.98,149.87,151.98,
2003-08-22,151.98,153.08,151.4,152.92,
2003-08-25,152.92,152.92,151.32,151.47,
2003-08-26,151.47,152.12,150.18,150.5,
2003-08-27,150.5,151.51,150.5,150.98,
2003-08-28,150.98,152.19,150.98,152.02,
2003-08-29,152.02,153.84,151.99,152.91,
2003-09-01,152.91,154.95,152.91,154.94,
2003-09-02,154.94,154.97,154.27,154.61,
2003-09-03,154.61,156.14,154.61,155.92,
2003-09-04,155.92,156.61,155.75,156.55,
2003-09-05,156.55,156.64,154.68,155.21,
2003-09-08,155.21,156.12,154.76,156.09,
2003-09-09,156.09,157.14,155.42,155.67,
2003-09-10,155.67,155.67,153.24,153.47,
2003-09-11,153.47,153.47,151.87,152.53,
2003-09-12,152.53,152.95,151.1,151.12,
2003-09-15,151.12,152.71,151.11,152.68,
2003-09-16,152.68,153.74,152.63,153.47,
2003-09-17,153.47,155.13,153.47,153.84,
2003-09-18,153.84,153.85,152.02,152.27,
2003-09-19,152.27,152.98,151.86,152.09,
2003-09-22,152.09,152.09,147.83,148.16,
2003-09-23,148.16,148.78,147.19,148.12,
2003-09-24,148.12,149.52,148.12,148.43,
2003-09-25,148.43,148.43,145.95,145.95,
2003-09-26,145.95,145.95,143.03,143.19,
2003-09-29,143.19,145.16,142.94,144.37,
2003-09-30,144.37,144.65,142.65,142.65,
2003-10-01,142.65,144.91,142.65,144.78,
2003-10-02,144.78,146.3,144.78,145.73,
2003-10-03,145.73,147.73,145.73,147.49,
2003-10-06,147.49,148.2,147.35,148.17,
2003-10-07,148.17,148.21,146.96,147.17,
2003-10-08,147.17,148.96,147.16,148.92,
2003-10-09,148.92,150.92,148.66,150.62,
2003-10-10,150.62,152.86,150.62,152.14,
2003-10-13,152.14,154.44,152.01,154.02,
2003-10-14,154.02,154.38,153.34,154.37,
2003-10-15,154.37,156.35,154.37,156.24,
2003-10-16,156.24,156.29,155.38,155.64,
2003-10-17,155.64,156.62,155.64,156.41,
2003-10-20,156.41,156.41,154.85,155.12,
2003-10-21,155.12,156.07,155.12,155.29,
2003-10-22,155.29,155.41,154.13,154.31,
2003-10-23,154.31,154.31,152.24,153.17,
2003-10-24,153.17,153.82,153.1,153.81,
2003-10-27,153.81,155.37,153.81,155.34,
2003-10-28,155.34,156.8,155.34,156.26,
2003-10-29,156.26,157.14,156.26,157.02,
2003-10-30,157.02,161.09,157.02,160.45,
2003-10-31,160.45,161.16,159.94,160.95,
2003-11-03,160.95,162.71,160.95,162.7,
2003-11-04,162.7,163.72,162.41,163.09,
2003-11-05,163.09,163.1,161.63,161.82,
2003-11-06,161.82,163.88,161.74,163.51,
2003-11-07,163.51,165.61,163.51,165.49,
2003-11-10,165.49,166.02,164.23,164.41,
2003-11-11,164.41,164.41,162.6,162.99,
2003-11-12,162.99,163.7,162.04,163.59,
2003-11-13,163.59,164.69,163.11,163.55,
2003-11-14,163.55,163.92,163.18,163.72,
2003-11-17,163.72,163.72,160.77,161.09,
2003-11-18,161.09,161.75,160.34,160.36,
2003-11-19,160.36,160.36,157.85,158.28,
2003-11-20,158.28,159.31,157.46,158.58,
2003-11-21,158.58,159.98,158.24,159.91,
2003-11-24,159.91,162.26,159.91,162.25,
2003-11-25,162.25,163.03,161.68,162.46,
2003-11-26,162.46,162.66,161.78,161.82,
2003-11-27,161.82,162.83,161.82,162.47,
2003-11-28,162.47,163.28,162.04,162.27,
2003-12-01,162.27,163.27,162.27,163.27,
2003-12-02,163.27,164.9,163.27,164.21,
2003-12-03,164.21,164.79,163.55,164.37,
2003-12-04,164.37,164.65,163.25,163.45,
2003-12-05,163.45,163.81,162.87,163.76,
2003-12-08,163.76,163.76,162.46,163.68,
2003-12-09,163.68,166.52,163.68,166.39,
2003-12-10,166.39,166.55,165.17,165.49,
2003-12-11,165.49,166.71,165.49,166.13,
2003-12-12,166.13,166.57,165.65,165.69,
2003-12-15,165.69,168.04,165.69,167.5,
2003-12-16,167.5,167.5,165.56,166.65,
2003-12-17,166.65,166.66,165.84,166.4,
2003-12-18,166.4,168.71,166.14,168.6,
2003-12-19,168.6,169.76,168.22,168.83,
2003-12-22,168.83,169.31,168.68,169.1,
2003-12-23,169.1,170.04,169.02,170.04,
2003-12-29,170.04,171.17,169.99,171.15,
2003-12-30,171.15,171.78,170.96,170.97,
2004-01-02,170.97,173.5,170.93,173.46,
2004-01-05,173.46,175.64,172.91,175.62,
2004-01-06,175.62,178.13,175.56,177.57,
2004-01-07,177.57,178.12,176.85,177.25,
2004-01-08,177.25,179.33,177.19,177.8,
2004-01-09,177.8,179.11,177.54,178.13,
2004-01-12,178.13,179.62,177.46,179.6,
2004-01-13,179.6,181.16,179.6,180.28,
2004-01-14,180.28,181.95,180.12,181.81,
2004-01-15,181.81,181.87,180.52,180.8,
2004-01-16,180.8,183.84,180.78,183.14,
2004-01-19,183.14,185.21,183.13,184.3,
2004-01-20,184.3,186.06,184.3,185.49,
2004-01-21,185.49,187.22,185.48,185.56,
2004-01-22,185.56,187.86,185.56,187.85,
2004-01-23,187.85,187.85,185.65,185.66,
2004-01-26,185.66,185.68,184.8,185.04,
2004-01-27,185.04,187.16,185.04,185.51,
2004-01-28,185.51,185.54,182.98,183.0,
2004-01-29,183.0,183.84,181.64,183.74,
2004-01-30,183.74,185.19,183.74,183.95,
2004-02-02,183.95,185.33,183.29,183.55,
2004-02-03,183.55,183.99,182.48,182.98,
2004-02-04,182.98,184.59,182.85,184.59,
2004-02-05,184.59,184.75,183.94,184.52,
2004-02-06,184.52,185.79,184.2,184.29,
2004-02-09,184.29,187.06,184.26,186.55,
2004-02-10,186.55,187.59,186.1,187.01,
2004-02-11,187.01,189.25,186.84,188.94,
2004-02-12,188.94,190.84,188.94,190.83,
2004-02-13,190.83,190.91,187.96,188.87,
2004-02-16,188.87,189.91,188.8,189.32,
2004-02-17,189.32,190.66,189.32,190.34,
2004-02-18,190.34,192.6,190.32,192.55,
2004-02-19,192.55,198.2,192.54,197.83,
2004-02-20,197.83,199.73,197.71,198.85,
2004-02-23,198.85,200.98,198.79,200.6,
2004-02-24,200.6,200.62,198.03,198.43,
2004-02-25,198.43,199.29,198.4,198.78,
2004-02-26,198.78,200.14,198.52,199.55,
2004-02-27,199.55,202.09,199.33,202.07,
2004-03-01,202.07,205.05,202.07,204.79,
2004-03-02,204.79,207.47,204.72,205.91,
2004-03-03,205.91,206.09,204.55,204.71,
2004-03-04,204.71,205.72,204.65,205.31,
2004-03-05,205.31,207.44,205.28,206.12,
2004-03-08,206.12,207.35,206.12,207.35,
2004-03-09,207.35,207.4,203.17,203.42,
2004-03-10,203.42,203.42,201.35,201.37,
2004-03-11,201.37,201.37,194.45,196.53,
2004-03-12,196.53,196.63,194.09,196.4,
2004-03-15,196.4,196.46,192.06,192.06,
2004-03-16,192.06,193.36,191.39,192.88,
2004-03-17,192.88,195.23,192.88,194.93,
2004-03-18,194.93,196.85,194.84,195.08,
2004-03-19,195.08,195.68,194.14,194.65,
2004-03-22,194.65,194.65,189.56,189.69,
2004-03-23,189.69,192.3,189.03,192.13,
2004-03-24,192.13,193.27,190.69,191.91,
2004-03-25,191.91,192.58,187.89,192.24,
2004-03-26,192.24,194.18,192.24,193.04,
2004-03-29,193.04,194.89,192.12,194.89,
2004-03-30,194.89,195.26,191.26,191.45,
2004-03-31,191.45,194.53,191.38,193.77,
2004-04-01,193.77,194.42,193.06,193.45,
2004-04-02,193.45,198.04,193.45,197.98,
2004-04-05,197.98,199.94,197.42,199.94,
2004-04-06,199.94,200.11,198.51,198.56,
2004-04-07,198.56,200.11,198.56,200.11,
2004-04-13,200.11,203.3,200.11,201.63,
2004-04-14,201.63,201.63,198.41,198.41,
2004-04-15,198.41,199.84,198.41,199.4,
2004-04-16,199.4,200.62,199.21,199.24,
2004-04-19,199.24,200.19,199.0,199.07,
2004-04-20,199.07,200.8,199.07,200.59,
2004-04-21,200.59,200.59,198.13,198.53,
2004-04-22,198.53,198.8,195.97,196.98,
2004-04-23,196.98,198.19,196.93,197.95,
2004-04-26,197.95,198.78,197.39,198.01,
2004-04-27,198.01,198.2,196.78,197.45,
2004-04-28,197.45,197.46,194.12,194.15,
2004-04-29,194.15,194.19,189.24,189.88,
2004-04-30,189.88,189.88,187.47,188.34,
2004-05-03,188.23,188.39,186.48,187.96,
2004-05-04,187.96,190.34,187.96,189.73,
2004-05-05,189.73,192.25,189.73,191.97,
2004-05-06,191.97,193.02,191.0,191.21,
2004-05-07,191.21,191.21,187.52,188.13,
2004-05-10,188.13,188.13,182.38,182.39,
2004-05-11,182.39,184.79,182.39,184.74,
2004-05-12,184.74,185.53,183.86,184.33,
2004-05-13,184.33,187.37,184.26,186.25,
2004-05-14,186.25,187.07,185.88,186.51,
2004-05-18,186.51,186.52,185.18,185.73,
2004-05-19,185.73,187.55,185.73,187.25,
2004-05-21,187.25,188.1,186.91,186.96,
2004-05-24,186.96,189.38,186.96,189.08,
2004-05-25,189.08,189.77,188.91,189.36,
2004-05-26,189.36,191.21,189.36,190.83,
2004-05-27,190.83,192.13,190.83,191.24,
2004-05-28,191.24,191.64,190.42,191.64,
2004-06-01,191.64,192.42,191.28,192.39,
2004-06-02,192.39,193.85,192.39,193.09,
2004-06-03,193.09,193.09,191.77,192.48,
2004-06-04,192.48,193.84,192.24,193.17,
2004-06-07,193.17,194.89,193.17,194.85,
2004-06-08,194.85,196.4,194.6,196.32,
2004-06-09,196.32,196.78,195.78,195.93,
2004-06-10,195.93,195.97,195.07,195.85,
2004-06-11,195.85,196.93,195.0,196.84,
2004-06-14,196.84,196.84,195.16,195.43,
2004-06-15,195.43,196.1,195.08,195.8,
2004-06-16,195.8,198.12,195.8,196.99,
2004-06-17,196.99,199.53,196.99,199.06,
2004-06-18,199.06,201.96,199.05,201.96,
2004-06-21,201.96,202.77,200.49,201.03,
2004-06-22,201.03,201.03,199.16,200.13,
2004-06-23,200.13,201.91,200.06,201.89,
2004-06-24,201.89,203.72,201.89,203.23,
2004-06-25,203.23,204.69,202.98,204.64,
2004-06-28,204.64,205.14,203.65,203.7,
2004-06-29,203.7,204.32,202.78,204.19,
2004-06-30,204.19,205.18,204.01,204.55,
2004-07-01,204.55,206.12,204.55,206.1,
2004-07-02,206.1,206.1,203.61,203.61,
2004-07-05,203.61,204.41,203.43,204.35,
2004-07-06,204.35,205.21,204.3,204.59,
2004-07-07,204.59,204.68,201.92,202.15,
2004-07-08,202.15,202.2,201.14,202.13,
2004-07-09,202.13,202.51,201.06,202.27,
2004-07-12,202.27,202.29,200.71,201.12,
2004-07-13,201.12,201.92,200.85,201.89,
2004-07-14,201.89,201.89,200.48,200.82,
2004-07-15,200.82,201.95,200.79,201.41,
2004-07-16,201.41,202.02,200.93,200.99,
2004-07-19,200.99,200.99,198.67,198.7,
2004-07-20,198.7,198.79,197.75,198.34,
2004-07-21,198.34,200.15,198.34,199.88,
2004-07-22,199.88,199.88,197.98,198.22,
2004-07-23,198.22,199.77,198.22,198.98,
2004-07-26,198.98,199.53,198.02,198.08,
2004-07-27,198.08,198.68,197.53,198.63,
2004-07-28,198.63,200.29,198.63,200.13,
2004-07-29,200.13,202.3,199.8,202.07,
2004-07-30,202.07,202.54,201.58,201.71,
2004-08-02,201.71,202.95,200.72,202.94,
2004-08-03,202.94,204.45,202.9,204.19,
2004-08-04,204.19,204.2,202.7,203.14,
2004-08-05,203.14,203.16,200.89,200.93,
2004-08-06,200.93,200.93,196.44,196.48,
2004-08-09,196.48,196.48,194.69,194.7,
2004-08-10,194.7,196.67,194.7,196.47,
2004-08-11,196.47,196.47,194.23,194.24,
2004-08-12,194.24,197.67,194.24,196.06,
2004-08-13,196.06,197.76,195.75,197.67,
2004-08-16,197.67,198.56,197.42,198.23,
2004-08-17,198.23,200.47,197.99,200.31,
2004-08-18,200.31,200.31,198.69,199.58,
2004-08-19,199.58,200.78,199.58,200.78,
2004-08-20,200.78,201.06,200.0,200.97,
2004-08-23,200.97,203.5,200.88,202.86,
2004-08-24,202.86,203.61,201.99,203.01,
2004-08-25,203.01,203.76,202.05,203.25,
2004-08-26,203.25,204.8,203.25,204.24,
2004-08-27,204.24,205.38,204.18,204.6,
2004-08-30,204.6,205.6,204.14,205.21,
2004-08-31,205.21,205.21,203.62,203.7,
2004-09-01,203.7,205.3,203.7,204.85,
2004-09-02,204.85,208.32,204.85,207.51,
2004-09-03,207.51,208.62,207.29,208.45,
2004-09-06,208.45,209.54,208.45,208.58,
2004-09-07,208.58,208.58,207.23,207.89,
2004-09-08,207.89,208.11,206.96,206.97,
2004-09-09,206.97,207.36,205.97,207.36,
2004-09-10,207.36,208.18,207.06,207.87,
2004-09-13,207.87,208.5,207.42,207.87,
2004-09-14,207.87,208.69,207.57,208.63,
2004-09-15,208.63,210.63,208.63,209.76,
2004-09-16,209.76,212.14,209.76,212.12,
2004-09-17,212.12,214.65,212.12,214.02,
2004-09-20,214.02,214.83,212.68,212.95,
2004-09-21,212.95,214.61,212.84,214.53,
2004-09-22,214.53,216.59,214.43,214.58,
2004-09-23,214.58,215.59,214.35,215.36,
2004-09-24,215.36,216.99,215.36,216.99,
2004-09-27,216.99,218.15,216.99,218.13,
2004-09-28,218.13,219.47,218.09,218.9,
2004-09-29,218.9,220.75,218.72,218.97,
2004-09-30,218.97,220.04,218.74,219.31,
2004-10-01,219.31,223.19,219.31,223.19,
2004-10-04,223.19,226.66,223.19,226.66,
2004-10-05,226.66,227.52,225.68,226.46,
2004-10-06,226.46,226.62,224.74,226.02,
2004-10-07,226.02,228.55,225.91,228.02,
2004-10-08,228.02,228.02,225.52,227.05,
2004-10-11,227.05,227.5,225.45,225.5,
2004-10-12,225.5,225.5,222.76,222.78,
2004-10-13,222.78,224.47,221.41,222.11,
2004-10-14,222.11,222.11,218.86,219.2,
2004-10-15,219.2,219.73,217.35,217.42,
2004-10-18,217.42,219.66,216.85,219.58,
2004-10-19,219.58,221.25,219.58,220.19,
2004-10-20,220.19,220.19,216.36,217.08,
2004-10-21,217.08,220.54,217.08,220.43,
2004-10-22,220.47,222.38,219.83,221.87,
2004-10-25,221.87,221.87,217.67,217.8,
2004-10-26,217.8,218.37,215.04,215.15,
